,iNKT_VD1,iNKT_VD2,DysiNKTD1,DysiNKTD2,iNKTD1,iNKTD2
ENSG00000164256,0,0,0,0,0,0
ENSG00000164258,28.514763,31.961833,35.824593,41.16891,59.748,59.200443
ENSG00000164265,1.637257,1.159142,3.635222,2.360514,0.81347,1.659729
ENSG00000164266,0,0,0,0,0,0
ENSG00000164270,0,0,0,0,0,0
ENSG00000164283,3.08778,0.558379,1.247017,0.577833,0.340406,0.723583
ENSG00000164284,14.224693,20.582691,19.824288,16.420577,18.10622,13.521229
ENSG00000164287,0.102079,0.211923,0,0,0.314162,0.052622
ENSG00000164291,11.465746,10.727444,7.939336,7.801352,5.35778,5.814617
ENSG00000164292,0.484006,0.622296,0.426887,1.515632,0.105617,0.12854
ENSG00000164294,0,0.04795,0.500788,0.195499,0,0.022719
ENSG00000164296,2.98419,1.184835,1.547975,1.591298,1.06201,1.500015
ENSG00000164299,0,0,0.107083,0,0,0
ENSG00000164300,7.740017,14.684534,11.572335,16.06297,8.863634,14.664784
ENSG00000164303,0,0.097349,0.383678,1.199598,0.8622,1.863003
ENSG00000164304,0,0,0,0,0,0
ENSG00000164305,45.583624,56.094865,47.361237,55.843928,111.892084,79.391074
ENSG00000164306,24.609291,23.124137,32.56131,23.60528,14.143907,25.667602
ENSG00000164307,79.661413,105.057035,167.963612,172.120419,116.774896,111.372784
ENSG00000164308,17.074925,62.321357,32.321727,98.602526,11.927958,78.374312
ENSG00000164309,0.04362,0.090998,0.075453,0.120541,0.036238,0.076832
ENSG00000164318,0,0,0,0,0,0
ENSG00000164323,20.095838,27.530809,19.546282,22.34176,12.990312,21.641391
ENSG00000164325,0,0,0,0,0,0
ENSG00000164326,0,0,0,0,0,0
ENSG00000164327,25.883152,25.754115,41.390054,38.35676,13.889151,25.524573
ENSG00000164329,41.630313,50.825778,49.045016,53.085325,35.279659,43.490898
ENSG00000164330,0.411187,0.669551,0,0.318893,0,0
ENSG00000164331,40.592883,44.143851,44.33359,53.488964,25.521829,33.918504
ENSG00000164332,36.895561,49.052301,32.293992,35.380051,33.796185,46.543042
ENSG00000164334,0,0,0,0,0,0
ENSG00000164338,8.540503,9.233525,7.867018,11.424123,11.602591,10.226447
ENSG00000164342,0.925523,1.2208,2.024116,1.496645,3.001762,3.856623
ENSG00000164344,0.434366,0.069693,0.826472,1.226792,0.347451,0.073112
ENSG00000164346,138.163513,125.774633,106.902178,100.281493,85.728057,93.672508
ENSG00000164347,20.404088,21.874549,15.274975,15.588586,22.293874,18.679336
ENSG00000164362,0.095079,0.026194,0.11644,0.035077,0.251498,0
ENSG00000164363,0,0,0,0,0,0
ENSG00000164366,5.771293,5.141733,5.697724,4.441905,2.917846,4.32481
ENSG00000164379,0,0,0,0.074024,0,0
ENSG00000164393,0,0,0,0,0,0
ENSG00000164398,7.724091,15.281132,11.034658,19.4132,14.633373,9.847515
ENSG00000164399,0,0,0,0,0,1.457538
ENSG00000164400,2.455121,6.099205,4.218736,9.356203,40.602815,86.417103
ENSG00000164402,16.264236,22.739242,27.425245,28.132276,43.816624,43.282673
ENSG00000164403,0.366124,0.474659,0.396832,0.666267,2.412378,0.76098
ENSG00000164404,0.889842,0.570587,0.362124,0.345628,0.245549,0.142457
ENSG00000164405,129.789583,127.89665,85.375187,128.063294,306.929393,177.34726
ENSG00000164406,2.919784,2.573194,3.172334,3.065908,1.80099,1.178363
ENSG00000164411,0,0,0,0,0,0
ENSG00000164414,26.158966,21.473416,24.664592,25.849263,19.677733,18.93948
ENSG00000164418,0,0.041572,0.200147,0,0.029414,0
ENSG00000164430,16.581957,21.674453,20.767112,23.275733,31.376429,33.979109
ENSG00000164434,0,0,0,0,0,0
ENSG00000164438,0,0,0,0,0,0
ENSG00000164440,0.977018,0.796518,0.345635,0.1519,0.20297,0.211347
ENSG00000164442,64.391754,60.958448,81.566813,95.535673,56.538557,64.341269
ENSG00000164451,0,0,0,0,0,0
ENSG00000164458,0,0,0,0,0,0
ENSG00000164463,23.875262,25.143202,29.713993,30.033637,9.06975,18.943951
ENSG00000164465,20.51862,9.407819,16.079435,8.695609,15.089644,13.138653
ENSG00000164466,64.55653,63.835472,60.300287,49.644661,126.018159,81.554761
ENSG00000164483,150.61413,197.036309,165.810623,191.188749,138.985973,211.711969
ENSG00000164484,7.308733,11.329153,7.984032,9.554096,9.765074,37.643298
ENSG00000164485,0,0,0,0,0,0
ENSG00000164488,0,0,0,0.084827,0,0
ENSG00000164494,6.248439,5.819363,5.575999,7.042434,10.376737,7.448073
ENSG00000164500,0,0,0,0,0,0
ENSG00000164506,9.11879,10.051213,13.914926,11.948808,14.608429,16.63821
ENSG00000164508,0,0,0,0,0,0
ENSG00000164509,0,0.129457,0.120008,0.571629,0,0.074366
ENSG00000164512,0,0.917305,0.136753,0.46307,0.468261,0.090732
ENSG00000164520,0.074402,0.116718,0.421517,0.164956,0,0.185923
ENSG00000164530,1.384273,1.594131,1.82995,2.907777,1.891608,4.168628
ENSG00000164532,0.085008,0.221591,0.398497,0.047076,0,0
ENSG00000164535,11.131811,11.206969,11.758867,11.214819,8.314239,12.29706
ENSG00000164542,0.716189,0.174836,0.12155,0.03917,0.039251,0
ENSG00000164543,142.013042,131.838151,168.287499,145.609756,106.447833,94.037905
ENSG00000164548,104.351632,113.784813,154.188496,178.453791,76.187997,96.26178
ENSG00000164556,0,0,0.064448,0,0.113713,0
ENSG00000164574,37.45559,46.764911,71.037591,55.639734,22.88716,28.188087
ENSG00000164576,51.969014,49.827091,45.219308,61.209101,45.11158,45.110862
ENSG00000164587,3373.479406,2879.702975,2532.618148,2359.208663,2128.129505,2336.271127
ENSG00000164588,0,0,0,0,0,0
ENSG00000164591,0.06788,0,0.629241,0,0,0
ENSG00000164597,21.354675,17.557158,20.341902,15.394927,13.435414,13.160551
ENSG00000164600,0,0,0,0,0,0
ENSG00000164603,11.759717,10.651557,7.924087,6.929099,5.037232,8.047512
ENSG00000164604,0,0,0,0,0,0.028151
ENSG00000164609,66.543266,79.761263,61.503841,73.898551,62.234825,80.842048
ENSG00000164610,27.046932,32.031211,26.559677,24.01283,11.484445,18.214601
ENSG00000164611,95.030651,134.841104,48.409902,47.963386,224.707438,91.665286
ENSG00000164615,50.947389,49.983042,37.987158,33.576495,30.077633,29.11937
ENSG00000164616,0,0,0,0,0,0
ENSG00000164619,0,0.061794,0,0,0,0
ENSG00000164620,55.051244,47.219773,25.040594,12.553938,16.874381,12.471162
ENSG00000164626,3.510941,2.518046,3.009724,1.843771,10.838341,4.966336
ENSG00000164627,0,0,0.010337,0,0.012136,0
ENSG00000164631,25.771409,25.486606,27.573878,43.790091,13.669353,25.449295
ENSG00000164638,1.242034,0.786054,0.417833,0.530681,0.130756,0.264066
ENSG00000164645,0,0,0,0,0,0
ENSG00000164647,0.21588,0.067915,0.571356,0.360146,1.440998,0.386104
ENSG00000164649,34.08766,30.030022,19.505414,14.249389,48.456291,15.088802
ENSG00000164651,0,0,0,0,0,0
ENSG00000164654,18.163265,17.647278,14.857577,9.213126,13.714205,12.693167
ENSG00000164659,6.435636,3.364923,4.385861,3.238172,1.527805,1.623994
ENSG00000164663,7.293294,8.954654,4.276585,2.339089,2.946643,3.562887
ENSG00000164669,0.859293,0.126677,1.3935,0.080298,1.436422,0
ENSG00000164674,122.142901,92.474423,154.360207,80.093889,30.90316,33.544273
ENSG00000164675,0,0.398912,0.200164,0.184592,0.052125,0.066029
ENSG00000164683,0.673615,0.316761,0.080707,0,0.04981,0
ENSG00000164684,3.31222,2.635157,5.299172,1.901712,0.314815,1.215999
ENSG00000164687,21.465399,22.08558,6.506826,4.723851,97.476563,18.965798
ENSG00000164690,0.016353,0.034132,0.020569,0,0.048318,0.016172
ENSG00000164691,32.922103,35.384772,25.119403,34.3329,29.686639,45.350664
ENSG00000164692,0,0,0,0,0,0.023664
ENSG00000164694,0.047526,0.056882,0,0.013133,0,0
ENSG00000164695,0.127908,0.178186,0.214432,0.330561,0,0
ENSG00000164707,0.009907,0.02067,0.037353,0.051946,0,0
ENSG00000164708,0.228359,1.077152,2.007803,0.254127,0,0.113389
ENSG00000164713,52.585073,60.912322,67.199815,57.915885,40.078003,80.547529
ENSG00000164715,7.062763,5.315644,8.119474,5.281717,7.38629,6.232325
ENSG00000164729,0,0,0,0.043486,0,0
ENSG00000164733,230.371918,211.546539,336.535254,245.870845,213.616193,197.727645
ENSG00000164736,0,0,0,0,0,0
ENSG00000164740,0,0,0,0,0,0
ENSG00000164741,0.139406,0,0.080939,0.273806,0.030737,0.182059
ENSG00000164742,0.627482,0.842028,0.197457,0.616099,1.765579,1.140206
ENSG00000164743,0,0,0,0,0,0
ENSG00000164744,0,0.342507,0.384635,1.067722,0,0.308636
ENSG00000164746,0.730787,0.671974,0.675251,0.182197,0.060804,0.040716
ENSG00000164749,0,0,0.021844,0,0,0
ENSG00000164751,51.040029,48.792034,41.866877,50.455692,76.858033,59.680958
ENSG00000164754,204.523825,229.73749,208.348641,195.881184,359.646829,223.852768
ENSG00000164756,0,0,0.069277,0,0,0
ENSG00000164758,31.172387,20.922562,19.869616,22.951255,31.488705,27.299335
ENSG00000164761,0,0,0,0,0,0
ENSG00000164764,0.320022,0.334323,0.402392,0.310091,0.235592,0.0396
ENSG00000164776,3.472559,2.32728,1.474058,1.816951,0.767969,1.07016
ENSG00000164778,0.174958,0,0,0,0,0.021633
ENSG00000164794,0.010212,0.010654,0.077072,0,0.007542,0
ENSG00000164796,0.011228,0.065755,0.074632,0.060262,0,0.025045
ENSG00000164808,46.61429,59.671202,49.249305,97.344908,32.457835,47.098274
ENSG00000164815,13.381219,15.787017,9.844915,12.570608,13.964989,12.536336
ENSG00000164816,0,0,0,0,0,0
ENSG00000164818,11.074017,15.945533,10.903186,10.416641,11.351737,14.338883
ENSG00000164821,0,0,0,0,0,0
ENSG00000164822,0,0,0,0,0,0
ENSG00000164823,14.984688,15.350198,13.939023,10.225226,12.665269,14.208906
ENSG00000164825,0,0,0,0,0,0
ENSG00000164828,87.045129,64.491409,74.453622,58.18142,17.754532,40.702116
ENSG00000164830,24.487387,23.138458,29.919152,23.295464,14.823303,20.109738
ENSG00000164841,0,0,0,0,0.034173,0.045771
ENSG00000164845,1.31035,1.255574,0.271336,0.106988,0.177446,0.237908
ENSG00000164849,5.993119,5.490301,1.574218,8.758457,0.977476,7.395377
ENSG00000164850,0,0,0,0,0,0
ENSG00000164853,0,0,0,0,0,0
ENSG00000164855,0.465343,0.035695,0,0.012605,0.008423,0.01128
ENSG00000164867,0.747011,6.537271,0.785916,3.989017,4.281349,11.054878
ENSG00000164871,0,0,0,0,0,0
ENSG00000164877,11.654762,10.110201,3.808257,5.042891,1.195539,1.9337
ENSG00000164879,0,0,0.115303,0,0,0
ENSG00000164880,47.575148,39.948349,56.502605,40.755431,27.497692,37.966013
ENSG00000164885,10.36137,16.392655,8.256078,9.414702,17.846814,12.907758
ENSG00000164889,104.993578,106.053383,107.296448,86.887147,84.332561,75.036698
ENSG00000164893,0,0,0,0,0,0
ENSG00000164896,70.317966,63.667452,80.620889,74.039226,47.555773,71.765285
ENSG00000164897,59.157644,64.357906,51.360903,41.728288,71.846214,54.801427
ENSG00000164898,11.299516,6.311765,11.347532,11.308176,8.366104,7.787987
ENSG00000164900,0,0,0,0,0,0
ENSG00000164902,36.654266,34.141748,30.2878,40.298,43.663946,54.660081
ENSG00000164904,0.128828,0.732484,1.032947,1.502868,0.684661,0.218602
ENSG00000164916,16.731755,17.542438,20.897762,14.119727,7.3941,10.207742
ENSG00000164919,288.610781,320.250995,202.319748,248.127022,461.982003,372.835246
ENSG00000164920,1.661084,0.814351,0.233252,0,0,0
ENSG00000164924,427.962684,528.607153,528.598276,666.01644,935.081079,702.676526
ENSG00000164929,0,0,0,0,0,0
ENSG00000164930,1.807595,2.994623,2.966484,2.063488,3.431662,6.28326
ENSG00000164932,0.145725,0,0,0.492008,0.500242,2.288131
ENSG00000164933,15.284694,14.766088,14.682017,14.450811,27.779893,19.32018
ENSG00000164934,21.796669,21.145588,12.188429,14.805498,29.399468,26.332938
ENSG00000164935,0,0,0,0,0,0
ENSG00000164938,27.485676,32.823729,42.860062,48.633466,14.143988,32.820663
ENSG00000164941,62.598724,83.365649,94.338843,87.137562,52.290534,71.294028
ENSG00000164944,24.594037,29.428118,28.480703,28.431063,30.450901,31.204176
ENSG00000164946,0,0,0,0,0,0
ENSG00000164949,0.610061,0.293844,0.093468,0.329196,0.466982,1.244547
ENSG00000164951,14.778625,12.655632,16.001349,15.26877,10.185284,11.515127
ENSG00000164953,8.541803,5.924959,2.190854,3.558236,2.322108,2.077096
ENSG00000164961,20.612003,33.444625,19.947307,32.318691,36.119634,35.151506
ENSG00000164967,15.885842,17.247438,22.548474,26.663068,21.074603,24.72951
ENSG00000164970,13.218845,13.302967,9.917965,9.288948,7.411168,8.860926
ENSG00000164972,3.811779,1.238922,0.289129,0.085129,0,0
ENSG00000164975,21.072402,20.197967,19.990837,24.138198,18.494444,21.076992
ENSG00000164976,2.742862,3.24807,2.572907,1.914822,2.222225,3.01704
ENSG00000164978,37.834137,40.304882,24.614813,29.19768,31.839724,32.43986
ENSG00000164983,8.201105,10.228633,13.594766,14.398047,5.461176,10.985149
ENSG00000164985,132.172944,114.530635,120.535001,95.999843,105.889805,80.867947
ENSG00000164989,1.211531,0.692777,1.107568,0.201989,0.871891,0.292945
ENSG00000165006,33.544429,40.149059,43.865523,43.345241,33.58204,37.505401
ENSG00000165023,3.613064,1.581141,1.878956,5.269596,1.126516,3.20474
ENSG00000165025,0.406047,0.166456,1.102138,0.208417,0.314216,0.600378
ENSG00000165028,1.491842,0.424449,1.744205,1.766781,1.025493,0.297718
ENSG00000165029,0.221288,0.482646,0.261506,0.259334,0.014856,0.019886
ENSG00000165030,51.718492,59.159473,28.551953,28.091439,50.830717,45.173731
ENSG00000165046,4.752736,4.732357,6.654908,3.186607,5.559276,3.382665
ENSG00000165055,23.669007,19.366859,20.971306,17.405794,22.743749,23.23923
ENSG00000165059,0,0,0,0,0,0
ENSG00000165060,15.947275,30.089365,11.665384,15.991702,49.101093,33.020178
ENSG00000165061,0,0,0,0,0,0
ENSG00000165066,0,0,0,0.106594,0,0
ENSG00000165071,121.621282,141.495305,150.85532,161.32695,80.160706,74.814915
ENSG00000165072,0,0,0,0,0,0
ENSG00000165076,0,0,0,0,0,0
ENSG00000165078,0,0,0,0,0.26322,0
ENSG00000165084,0.067892,0.070809,0.085257,0.262673,0.275582,0.369039
ENSG00000165091,0,0,0.280557,0.235213,0,0
ENSG00000165092,0,0,0,0,0,0
ENSG00000165097,12.361931,10.742093,8.081594,6.796611,5.224401,5.044591
ENSG00000165102,20.749815,23.869161,43.362465,36.881464,8.427149,18.060934
ENSG00000165105,10.097488,10.852532,13.960585,11.076809,4.374823,6.970942
ENSG00000165113,15.233442,13.454827,11.453373,4.991265,2.219154,1.560373
ENSG00000165115,4.849109,5.954111,4.492287,4.301457,2.129838,2.596693
ENSG00000165118,5.241887,7.997961,6.078768,9.748294,17.651915,11.335799
ENSG00000165119,425.71484,503.817686,467.914888,544.676145,670.310754,621.052043
ENSG00000165120,0,0,0,0,0,0
ENSG00000165121,6.683722,4.53181,3.707555,3.994272,1.605228,2.291023
ENSG00000165124,0,0,0.014469,0.006354,0,0.05578
ENSG00000165125,0,0,0,0,0,0
ENSG00000165131,0,0,0,0,0,0
ENSG00000165138,3.880698,2.155868,2.21172,0.915735,1.395142,0.768573
ENSG00000165140,0.551569,0,0,0.414885,0.04209,0
ENSG00000165152,0,0.01806,0.087066,0.133946,0,0
ENSG00000165156,14.686282,13.799994,13.599526,11.133053,17.08936,20.021032
ENSG00000165164,0,0,0,0,0,0
ENSG00000165168,0,0,0,0.037319,0.112192,0
ENSG00000165169,59.06657,47.887247,51.473172,39.589219,14.907932,32.910677
ENSG00000165171,2.045406,1.574241,0.681576,2.475586,0.434324,1.611701
ENSG00000165175,27.52448,40.800683,44.762077,60.643172,47.174515,55.405589
ENSG00000165178,0.526225,0.44663,3.215296,1.781241,0.67542,0.532754
ENSG00000165181,0,0.016045,0,0,0.023023,0
ENSG00000165182,0,0.104887,0,0,0.0371,0
ENSG00000165185,9.321141,6.272573,2.45384,1.489084,1.649384,1.411447
ENSG00000165186,0.005101,0.005321,0.006418,0.011277,0.003767,0.005042
ENSG00000165188,0.246462,0.564401,0.145344,0.073916,0,0
ENSG00000165192,0,0.115699,0.034839,0,0.04094,0.027409
ENSG00000165194,0,0,0,0,0,0
ENSG00000165195,19.053949,12.313374,21.87013,11.577398,10.784523,13.690696
ENSG00000165197,0.077086,0,0.193858,0,0.056977,0
ENSG00000165202,0.099606,0,0,0,0,0
ENSG00000165204,0,0,0,0,0,0
ENSG00000165209,32.818818,24.662691,18.701199,19.411722,14.619737,10.017939
ENSG00000165215,0,0.070524,0,0,0,0
ENSG00000165219,26.123519,36.676801,30.670343,24.11044,26.335109,27.921578
ENSG00000165233,180.190009,257.021752,166.414755,145.91962,71.898513,105.222213
ENSG00000165238,0.622889,1.715989,0,0,0,0
ENSG00000165240,9.173716,7.466372,9.617461,8.097202,7.019644,7.475313
ENSG00000165244,3.78869,4.311897,5.425126,4.90476,22.156006,13.780459
ENSG00000165246,1.694722,0,1.724098,0,3.447524,0
ENSG00000165259,0.046951,0.147195,0.032359,0.79185,0.152198,0.322252
ENSG00000165264,21.503688,23.204283,13.210379,9.661462,26.516585,17.70822
ENSG00000165269,0.167281,0.424391,0.786387,0.606311,0.019338,0.103571
ENSG00000165271,7.991511,7.492724,6.736263,9.255762,10.464414,11.041461
ENSG00000165272,30.058601,35.586535,73.194452,87.545715,25.852765,55.868841
ENSG00000165275,13.927673,11.980925,18.279376,15.596872,6.957835,11.245553
ENSG00000165280,108.282792,130.972016,99.903587,123.573403,208.034811,163.733214
ENSG00000165282,9.81825,11.278294,14.018473,15.750151,12.592354,17.015826
ENSG00000165283,49.265159,58.711559,48.088527,52.859345,104.874316,66.412855
ENSG00000165288,11.150394,13.612209,20.726241,16.070953,7.174082,9.124128
ENSG00000165300,0.140364,0.10649,0.106203,0.050933,0.048634,0.042317
ENSG00000165304,8.033002,13.309487,7.761366,11.58101,67.047053,29.923535
ENSG00000165309,0,0,0,0,0,0
ENSG00000165312,13.847597,15.554737,16.44788,16.341554,9.075724,19.81383
ENSG00000165322,10.587883,10.416142,7.440019,4.732643,2.208696,2.872758
ENSG00000165323,0.090225,0.011648,0.079152,0.159002,0.019914,0
ENSG00000165325,0,0,0,0,0,0
ENSG00000165338,5.409997,3.616789,3.567964,2.650695,1.803506,1.576774
ENSG00000165349,0,0,0,0,0,0
ENSG00000165355,28.408963,24.239718,20.456532,17.938604,26.463254,20.866039
ENSG00000165359,16.56186,18.940009,34.284687,32.752972,15.951195,22.838997
ENSG00000165370,0,0.338728,0,0,0,0
ENSG00000165376,0,0,0,0,0,0
ENSG00000165379,0,0,0,0,0,0
ENSG00000165383,0,0,0,0,0,0
ENSG00000165389,14.187027,14.613483,7.602492,9.972805,17.263373,14.575281
ENSG00000165392,8.243182,9.899903,6.840793,7.726379,5.443781,9.207097
ENSG00000165406,38.946625,40.367321,34.471958,42.435489,21.676679,31.252421
ENSG00000165409,0.780738,1.890584,0.34224,0.127664,0.33206,0.31328
ENSG00000165410,6.265557,7.74443,7.996927,4.009698,4.862092,8.091687
ENSG00000165416,23.843814,33.852125,25.437862,31.783959,45.733823,42.74104
ENSG00000165417,20.940294,19.005487,26.355443,24.54979,17.872558,26.320238
ENSG00000165424,6.561247,5.437494,4.449618,2.466601,1.235986,3.409951
ENSG00000165434,4.435546,5.295864,5.601601,4.992049,3.480756,4.162399
ENSG00000165443,0,0,0,0,0,0
ENSG00000165449,0,0,0,0,0.01496,0
ENSG00000165457,0.098746,0.206867,0.37218,0,0.849144,0.097996
ENSG00000165458,106.555993,135.145748,200.427035,182.1875,78.072361,130.309421
ENSG00000165462,0,0,0.128296,0,0,0
ENSG00000165471,0,0,0,0,0,0
ENSG00000165474,0.033749,0.246733,0.424399,0.4483,0.648491,1.269214
ENSG00000165475,35.055231,31.925293,23.295536,23.279647,13.5473,24.857426
ENSG00000165476,16.799634,27.400371,16.401733,19.52144,11.496203,17.283059
ENSG00000165478,0,0,0,0.110576,0,0
ENSG00000165480,2.489979,6.471465,5.270419,4.668611,24.522787,11.327221
ENSG00000165487,40.608117,38.568537,44.64285,52.546748,47.640896,52.840752
ENSG00000165490,1.564808,2.038548,1.375412,2.127397,13.252422,8.075648
ENSG00000165494,60.846819,78.240755,117.655997,98.6321,40.236902,60.591445
ENSG00000165495,0,0.062652,0,0,0,0
ENSG00000165496,0,0,0,0,0,0
ENSG00000165501,12.831367,16.007337,11.396559,11.24542,45.568283,19.52938
ENSG00000165502,405.630879,440.374377,468.294125,631.353765,505.084309,576.435684
ENSG00000165506,18.54057,16.689044,12.828996,8.533905,7.053281,7.179879
ENSG00000165507,0.073654,0.153869,0.046308,0.124764,0,0.072902
ENSG00000165509,0,0,0,0,0,0
ENSG00000165512,24.437776,25.549493,20.538324,21.449987,26.059806,27.31849
ENSG00000165516,65.724311,71.174603,68.816326,69.814796,33.639919,47.900367
ENSG00000165521,3.670773,0.846491,2.065235,0.825633,1.070353,0.909581
ENSG00000165525,45.10064,54.782879,56.208246,53.234515,36.427311,55.179897
ENSG00000165526,11.559372,13.56932,15.103088,17.715912,15.350586,17.863125
ENSG00000165527,86.342551,106.174537,98.574768,109.365162,160.093653,201.464086
ENSG00000165533,3.176568,2.796626,1.797086,3.884761,1.058832,1.100532
ENSG00000165548,2.265857,0.938322,0.302345,0.05978,0.147805,0.643206
