,DysiNKTD1_KKU213C,DysiNKTD2_KKU213C,DysiNKTD2_SSP25,iNKTD2_D131,iNKTD1,iNKTD2
ENSG00000230484,0,0,0,0,0,0
ENSG00000230485,0,0,0,0,0,0
ENSG00000230491,0,0,0,0,0,0
ENSG00000230495,0,0,0,0,0,0
ENSG00000230496,0,0,0,0,0,0
ENSG00000230497,0,0,0,0,0,0
ENSG00000230501,0,0,0,0,0,0
ENSG00000230502,0,0,0,0,0,0
ENSG00000230504,0,0,0,0,0,0
ENSG00000230507,0,0,0,0,0,0
ENSG00000230508,0,0,0,0,0,0
ENSG00000230510,0.92793,0.799674,0.741893,0.788957,0.552788,1.004205
ENSG00000230519,0,0,0,0,0,0
ENSG00000230520,0,0,0,0,0,0
ENSG00000230521,0,3.785635,2.213955,1.383334,0,3.138784
ENSG00000230522,0,0,0,0,0,0
ENSG00000230524,0.099445,0.018692,0.107342,0,0,0.016718
ENSG00000230528,0,0,0.048309,0.060347,0.01651,0
ENSG00000230529,0,0,0,0,0,0
ENSG00000230531,0,0,0,0,0,0
ENSG00000230535,0,0,0,0,0,0
ENSG00000230538,0,0,0,0,0,0
ENSG00000230543,0,0,0,0,0,0
ENSG00000230546,0,0,0,0,0,0
ENSG00000230547,0,0,0,0,0,0
ENSG00000230548,0,0,0,0,0,0
ENSG00000230549,0,0,0,0,0.00949,0
ENSG00000230556,0,0,0,76.746856,0,0
ENSG00000230558,0,0,0,0,0,0
ENSG00000230559,0,0,0,0,0,0
ENSG00000230561,0.651503,0.188211,0,0.378973,0,0
ENSG00000230562,0.805932,0.829405,0,0,0.234008,0.447286
ENSG00000230564,0,0,0,0,0,0
ENSG00000230568,0,0,0,0,0,0
ENSG00000230570,0,0,0,0,0,0
ENSG00000230571,0,0,0,0,0,0
ENSG00000230572,0,0,0.079812,0.099814,0,0
ENSG00000230576,0,0,0,0,0,0
ENSG00000230578,0,0,0,0,0,0
ENSG00000230580,0,0,0,0,0,0
ENSG00000230581,0.298797,0.439971,0,0.108904,0,0.157175
ENSG00000230583,0.135944,0.070025,0.171703,0.171342,0.184661,0.276944
ENSG00000230584,0,0,0,0,0,0
ENSG00000230585,0,0,0,0,0,0
ENSG00000230589,0,0,0,0,0,0
ENSG00000230592,0,0,0,0,0,0
ENSG00000230593,1.461374,7.046832,5.956064,6.876993,0.877909,2.634771
ENSG00000230595,0,0,0,0,0,0
ENSG00000230596,0,0,0.680189,0.423996,0,0.044393
ENSG00000230598,0,0,0,0,0,0
ENSG00000230601,1.059836,0.188679,0,0.716376,2.632358,0.840856
ENSG00000230603,0,0,0,0,0,0
ENSG00000230604,0,0,0,0,0,0
ENSG00000230605,0,0,0,0,0,0
ENSG00000230607,0,0,0,0,0,0
ENSG00000230609,0,0,0,0,0,0
ENSG00000230611,0,0,0,0,0,0
ENSG00000230614,0,0,0,0,0,0
ENSG00000230617,0,0,0,0,0,0
ENSG00000230618,0,0,0,0,0,0
ENSG00000230621,0,0,0,0,0,0
ENSG00000230624,235.967097,175.687143,184.559411,211.889033,119.376315,161.113599
ENSG00000230626,0,0,0,0,0,0.067554
ENSG00000230629,0,0,0,0,0.633938,0
ENSG00000230634,0,0,0,0,0,0
ENSG00000230635,0,0,0,0,0,0
ENSG00000230636,0,0,0,0,0,0
ENSG00000230637,0,0,0,0,0,0
ENSG00000230638,0,0,0,0,0,0
ENSG00000230639,0,0,0,0,0,0
ENSG00000230643,0,0,0,0,0,0
ENSG00000230646,0,0,0,0,0,0
ENSG00000230650,0.030041,0,0.413274,0,0,0
ENSG00000230654,0,0,0,0,0,0
ENSG00000230655,0,0,0,0,0,0
ENSG00000230657,0,0,0,0,0,0
ENSG00000230659,0,0,0,0,0,0
ENSG00000230661,0,0,0,0,0,0
ENSG00000230662,0,0,0,0.038549,0,0
ENSG00000230665,0,0,0,0,0,0.034895
ENSG00000230666,0.125367,0.233742,0.556937,0.334831,0.063871,0.19776
ENSG00000230667,0,0,0,0,0.081585,0
ENSG00000230671,0,0,0,0,0,0
ENSG00000230673,1.258902,1.899134,1.992285,1.002077,0,0.675208
ENSG00000230678,5.719496,2.030647,0,2.673921,6.153731,1.654802
ENSG00000230681,0,0,0,0,0,0
ENSG00000230682,0,0,0,0,0,0
ENSG00000230683,0,0,0,0,0,0
ENSG00000230685,0,47.629378,106.288551,126.274589,233.703044,284.016606
ENSG00000230691,0,0,0,0,0,0
ENSG00000230697,0,0,0,0.741616,0,0
ENSG00000230700,1.516512,0.886096,2.18636,2.081494,0.53134,1.344801
ENSG00000230701,0.261184,0.30657,0.901148,0.328421,0.537263,0.411127
ENSG00000230702,0,0,0,0,0,0
ENSG00000230706,0,0,0,0,0,0
ENSG00000230707,0,0,0,0.33944,0,0
ENSG00000230708,294.355163,126.759151,94.500114,64.293589,319.123689,99.21165
ENSG00000230711,0,0,0,0,0,0
ENSG00000230712,0,0,0,0,0,0
ENSG00000230715,66.832612,77.958847,105.211963,97.014122,19.020344,51.783601
ENSG00000230716,0,0,0,0,0,0
ENSG00000230718,0,0,0,0,0,0
ENSG00000230721,0,0,0.263119,0,0.340798,0
ENSG00000230727,0,0,0,0,0,0
ENSG00000230734,0,0,0,0,0.261477,0
ENSG00000230739,0,0,0,0,0,0
ENSG00000230745,0,0,0,0,0,0
ENSG00000230748,0,0,0,0,0,0
ENSG00000230750,0,0,0,0,0,0
ENSG00000230755,0,0,0,0,0,0
ENSG00000230756,0.236314,0,0,0,0,0
ENSG00000230757,0,0,0,0,0,0
ENSG00000230758,0,0,0,21.131147,0,0
ENSG00000230763,0.190898,0,0,0,0.305735,0
ENSG00000230764,0,0,0,0,0,0
ENSG00000230769,1.455291,0,3.063509,1.283513,0,0.291502
ENSG00000230772,0.450422,0.931577,0.93005,1.829837,0,0.356238
ENSG00000230777,0,0,0,0,0,0
ENSG00000230778,0,0,0.339842,0.21253,0,0
ENSG00000230779,0,0,0,0,0,0
ENSG00000230781,0,0,0,0,0,0
ENSG00000230783,0,0,0,0,0,0
ENSG00000230785,0,0,0,0,0,0
ENSG00000230787,0,0,0,0,0,0
ENSG00000230788,0,0,0,0,0,0
ENSG00000230791,0,0,0,0,0,0
ENSG00000230793,0.267076,0,0,0,0,0
ENSG00000230795,0,1.695952,1.886006,3.435,0,0.383535
ENSG00000230796,0,0,0,0,0,0
ENSG00000230797,0.957222,0.733597,0.844212,0.784566,0.706701,0.901959
ENSG00000230799,0,0,0,0.328543,0,0
ENSG00000230801,0,0,0,0,0,0
ENSG00000230804,0.265952,0,0.969648,0,0,0
ENSG00000230807,0,0,0,0,0,0
ENSG00000230809,0,0,0,0,0,0
ENSG00000230813,0,0,0,0,0,0
ENSG00000230814,0,0,0,0,0,0
ENSG00000230816,0,0,0,0,0,0
ENSG00000230818,0,0,0,0,0,0
ENSG00000230819,0,0,0,0,0,0
ENSG00000230820,0,0,0,0,0,0
ENSG00000230823,0,0,0,0,0,0
ENSG00000230828,0,0,0,0,0,0
ENSG00000230829,0,0,0,0,0,0
ENSG00000230832,0.613068,0.077317,0.610727,1.432005,0.154651,0.138134
ENSG00000230833,0,0,0,0.691294,0,0
ENSG00000230835,1.087553,0,0,0,0,0
ENSG00000230837,0,0,0,0,0,0
ENSG00000230840,0,0,0,0,0,0
ENSG00000230841,0.419634,0,0,0,0,0
ENSG00000230845,0,0,0,0,0,0
ENSG00000230847,0,4.90913,3.956153,4.720625,0,2.621653
ENSG00000230849,0.173404,0,0,0,0,0
ENSG00000230851,0,0,0,0,0,0
ENSG00000230853,0,0,0,0,0,0
ENSG00000230854,0,0,0,0,0,0
ENSG00000230855,0,0,0,0,0,0
ENSG00000230859,0,0,0,0,0,0
ENSG00000230860,0,0,0,0,0,0
ENSG00000230863,0,0,0,0.076508,0,0
ENSG00000230865,0,0,0,0,0,0
ENSG00000230867,0,0,0,0,0,0
ENSG00000230869,0.730084,0.347217,0.295163,0.530634,0.462838,0
ENSG00000230870,0.212532,0.249899,0.369032,1.153363,0,0
ENSG00000230871,0,0,0,0,0,0
ENSG00000230872,0,0,0,0,0,0
ENSG00000230873,0,0.041555,0.225389,0,0,0.303183
ENSG00000230878,0,0,0,0,0,0
ENSG00000230879,0,0,0,0,0,0
ENSG00000230882,1.146252,0.586041,0.435132,0.944055,0.391449,0.377357
ENSG00000230885,0,0,0.174226,0.146095,0,0
ENSG00000230886,0,0,0,0,0,0
ENSG00000230887,0,0,0,0,0,0
ENSG00000230889,0,0,0,0,0,0
ENSG00000230897,0,0,0,0.501039,0,0
ENSG00000230902,0,0,0,0,0,0
ENSG00000230907,5.625084,2.440845,1.98692,2.825829,6.759846,1.29753
ENSG00000230911,0,0,0,0,0,0
ENSG00000230913,0,0,0,0,0,0
ENSG00000230914,0,0,0,0,0,0
ENSG00000230915,0,0,0,0,0,0
ENSG00000230916,0,0,0,0,0,0
ENSG00000230926,0,0,0,0,0,0
ENSG00000230927,0,0,0,0,0,0
ENSG00000230929,0,0,0,0,0,0
ENSG00000230931,0,0,0,0,0,0
ENSG00000230932,0,0,0,0,0,0
ENSG00000230934,0,0,0,0,0,0
ENSG00000230935,0,0,0,0,0,0
ENSG00000230936,0,0,0,0,0,0
ENSG00000230942,0,0,0,0,0,0
ENSG00000230946,0,0.1055,0,0,0,0
ENSG00000230948,0,0,0.199314,0,0,0
ENSG00000230950,0,0,0,0,0,0
ENSG00000230951,0,0,0.240598,0,0,0
ENSG00000230953,0,0,0,0,0,0
ENSG00000230956,0,0,0,0,0,0
ENSG00000230957,0,0,0,0,0,0
ENSG00000230958,0,0,0,0,0,0
ENSG00000230961,2.427728,2.361747,3.819964,2.525833,0,0
ENSG00000230964,0,0,0,0,0,0
ENSG00000230965,0,0,0,0,0,0
ENSG00000230973,0,0,0,0,0,0
ENSG00000230977,0,0,0,0,0,0
ENSG00000230979,0,0,1.726659,0,0,0
ENSG00000230980,0,0,0,0,0,0.965302
ENSG00000230982,0.81589,0,0.772345,2.427642,0,0
ENSG00000230985,15.139248,10.812715,14.690092,19.009106,10.895263,5.899062
ENSG00000230986,0,0,0,0,0,0
ENSG00000230987,0,0,0,0,0,0
ENSG00000230988,0,0,0,0,0,0
ENSG00000230989,26.105523,29.420521,31.070067,31.147182,66.641655,49.86759
ENSG00000230992,1.260233,3.150137,1.831159,6.317072,1.642734,1.202589
ENSG00000230993,0,0,0.328378,0,0,0
ENSG00000230994,0,0,0,0,0,0
ENSG00000230997,0,0,0,0,0,0
ENSG00000230999,0,0,0,0,0,0
ENSG00000231001,0,0,0,0,0,0
ENSG00000231002,0,22.107346,28.336656,25.449063,0,25.098616
ENSG00000231005,0,0,0,0,0,0
ENSG00000231006,0,0.323213,0,0.197119,0.208508,0
ENSG00000231007,0,0,0,0,0,0
ENSG00000231009,0,0,0,0,0,0
ENSG00000231011,0,0,0,0,0,0
ENSG00000231017,0,0,0,0,0,0
ENSG00000231018,0,0,0,0,0,0
ENSG00000231020,0,0,0,0,0,0
ENSG00000231022,0,0,0,0,0,0
ENSG00000231029,0,0,0,0,0,0
ENSG00000231032,0,0,0,0,0,0
ENSG00000231034,0,0,0,0,0,0
ENSG00000231035,0,0,0,0,0.104012,0
ENSG00000231043,0,0,0,0,0,0
ENSG00000231047,0,0,0,0,0,0
ENSG00000231048,3.012038,0,2.938924,0,0.733026,0
ENSG00000231049,0,0,0,0,0,0
ENSG00000231053,0,0,0,0,0,0
ENSG00000231058,0,0,0,0,0,0
ENSG00000231060,0,0,0,0,0,0
ENSG00000231063,0,0,0,0,0,0
ENSG00000231066,0,0,0.777583,0,0.864537,0.231813
ENSG00000231067,11.411162,0,0,0.646537,7.21005,0
ENSG00000231068,0,0,0,0,0,0
ENSG00000231069,0,0,0,0,0,0
ENSG00000231070,0,0,0,0,0,0
ENSG00000231071,0,0,0,0,0,0
ENSG00000231072,0,0,0,0,0,0
ENSG00000231084,0,0,0,0,0,0
ENSG00000231086,0.16826,0,0,0.374651,0,0
ENSG00000231087,0,0,0,0,0,0
ENSG00000231093,0,0,0,0,0,0
ENSG00000231094,0,0,0.006926,0,0,0
ENSG00000231095,0,0,0,0,0,0
ENSG00000231096,0,0,0,0,0,0
ENSG00000231099,0,0,0,0,0,0
ENSG00000231100,0,0,0,0,0,0
ENSG00000231103,0,0,0,0,0,0
ENSG00000231108,0,0,0,0,0,0
ENSG00000231112,0,0,0,0,0,0
ENSG00000231116,4.891229,0,0,0,9.536019,0
ENSG00000231120,0,0,0,0,0,0
ENSG00000231122,0,0,0,0,0,0
ENSG00000231123,0,0,0,0,0,0
ENSG00000231124,0,0,0,0,0,0
ENSG00000231129,9.279081,0,0,0,14.319994,0
ENSG00000231130,0,0,0,0,0,0
ENSG00000231135,0,0,0,0,0,0
ENSG00000231136,0,0,0,0,0,0
ENSG00000231137,0,0,0,0,0,0
ENSG00000231139,0,0,0,0,0,0
ENSG00000231144,0,0,0,0,0,0
ENSG00000231147,0,0,0,0,0,0
ENSG00000231148,0,0,0,0,0,0
ENSG00000231152,0,0,0,0,0,0
ENSG00000231153,0,0,0,0,0,0
ENSG00000231158,0,0,0,0,0,0
ENSG00000231159,0,0,0,0,0,0
ENSG00000231162,0,0,0,0,0,0
ENSG00000231164,0,0,0,0,0,0
ENSG00000231165,0,0,0,0,0,0
ENSG00000231166,0,0,0,0,0,0
ENSG00000231167,0,0,0,0,0,0
ENSG00000231169,0,0,0,0,0.122327,0
ENSG00000231181,0.283305,0,0,2.279382,0,0
ENSG00000231184,0,0,0,0,0,0
ENSG00000231190,0,0,0,0,0,0
ENSG00000231192,0.030074,0,0.012883,0,0.008829,0
ENSG00000231195,0,0,0,0,0,0
ENSG00000231197,0,0,0,0,0,0
ENSG00000231198,0,0,0,0,0,0
ENSG00000231199,0,0,0,0,0,0
ENSG00000231202,3.17486,0,1.498217,0,0,0
ENSG00000231203,0,0,0,0,0,0
ENSG00000231205,3.338536,1.843443,4.857977,2.618163,2.99061,1.964752
ENSG00000231206,0,0,0,0,0,0
ENSG00000231207,0,0,0,0,0,0
ENSG00000231211,0,0,0,0,0,0
ENSG00000231213,0,0,0,0,0,0
ENSG00000231219,0,0,0,0,0,0
ENSG00000231222,0,0,0,0,0,0
ENSG00000231225,34.917028,25.017999,42.473636,28.334611,12.146783,19.669466
ENSG00000231228,0,0,0,0,0,0
ENSG00000231232,0,0,0,0,0,0
ENSG00000231234,3.66877,2.939019,6.183558,4.750022,0,3.234209
ENSG00000231235,0,0,0,0,0,0
ENSG00000231237,0,0,0,0,0,0
ENSG00000231240,0,0,0,0,0,0
ENSG00000231241,14.142197,0,0,0,0,0
ENSG00000231244,0,0,0,0,0,0
ENSG00000231245,0,0,0,0,0,0
ENSG00000231247,0,0,0,0,0,0
ENSG00000231251,0,0,0,0,0,0
ENSG00000231254,0,0,0,0,0,0
ENSG00000231256,0.487525,0.341926,0.551268,0.980599,0.159524,0.27381
ENSG00000231257,3.936155,5.764867,3.389669,7.648198,2.005797,2.346916
ENSG00000231258,0,0,0,0,0,0
ENSG00000231259,32.934801,29.289173,30.477125,28.026661,11.281658,18.121012
ENSG00000231261,0,0,0,0,0,0
ENSG00000231264,0,0,0,0,0,0
ENSG00000231268,33.260129,24.24852,12.934299,11.76381,4.36369,13.702574
ENSG00000231270,0,0,0,0,0,0
ENSG00000231271,0,0,0,0,0,0
ENSG00000231274,0.085079,0,0.370579,0,0,0
ENSG00000231275,0,0,0,0,0,0
ENSG00000231276,0,0,0,0,0,0
ENSG00000231278,0,0,0,0,0,0
ENSG00000231280,0,0,0,0,0,0
ENSG00000231286,52.56924,40.446105,27.296261,36.864894,54.498827,98.595331
ENSG00000231287,0,0,0,0,0,0
ENSG00000231292,0,0,0,0,0,0
ENSG00000231293,0,0,0,0,0,0
ENSG00000231296,0,0,0,0,0,0
ENSG00000231299,0,0,0,0,0,0
ENSG00000231300,0,0,0,0,0,0
ENSG00000231302,0,0,0,0,0,0
ENSG00000231307,0.580458,0,0,0.433743,0,0.460066
ENSG00000231309,0,0,0,0,0,0
ENSG00000231311,0,0,0,0,0,0
ENSG00000231313,0,0.163479,0,0,0,0
ENSG00000231316,0,0,0,0,0,0
ENSG00000231317,0,0.089857,0,0,0,0
ENSG00000231319,0,0,0,0,0,0
ENSG00000231321,0,0,1.470464,0,0,0
ENSG00000231322,0,0,0,0,0,0
ENSG00000231328,0,0,0,0,0,0
ENSG00000231331,0,0,0,0,0,0
ENSG00000231333,0,0,0,0,0,0
ENSG00000231340,0,0.184555,0.456914,0,0,0.082405
ENSG00000231341,0,0,0,0,0,0
ENSG00000231344,0.858554,0,2.618532,0,0,0
ENSG00000231345,0.172252,0.045035,0.059303,0.063274,0.03006,0
ENSG00000231349,0,0,0,0,0,0
ENSG00000231351,0,0,0,0,0,0
ENSG00000231353,0,0,0,0,0,0
ENSG00000231356,0,0,0,0,0,0
ENSG00000231357,0,0,0,0,0,0
ENSG00000231359,0,0,1.342111,0,0.819692,0
ENSG00000231361,0,0,0,0,0,0
ENSG00000231362,28.844476,0,0,0,0,0
ENSG00000231366,0,0,0,0,0,0
ENSG00000231368,0,0,0,0,0,0
ENSG00000231369,0,0,0.72963,0,0,0
ENSG00000231370,60.812281,15.004643,15.015085,18.780321,67.543374,18.000182
ENSG00000231371,0,0,0,0,0,0
ENSG00000231372,22.857266,22.536683,19.260739,15.423729,39.244239,36.556765
ENSG00000231375,0,0,0,0,0,0
ENSG00000231376,0,0,0,0,0,0
ENSG00000231377,5.904464,4.717283,2.599792,9.774586,0.745423,3.721313
ENSG00000231378,0,0,0,0,0,0
ENSG00000231381,0.11437,0,0,0,0,0
ENSG00000231382,0,0,0,0,0,0
ENSG00000231384,0,0,0,0,0,0
ENSG00000231385,0,0,0,0,0,0
ENSG00000231386,0,0,0,0,0,0
ENSG00000231388,0,0,0,0,0,0
ENSG00000231389,168.319038,184.994085,65.842793,104.453484,201.369463,130.512526
ENSG00000231390,0,0.123545,0,0.618643,0,0
ENSG00000231392,0,0,0,0,0,0
ENSG00000231395,0,0,0,0,0,0
ENSG00000231396,0,0,0,0,0,0
ENSG00000231397,0,0,0,0,0,0
ENSG00000231398,0,0,0,0,0,0
ENSG00000231399,0,0,0,0,0,0
ENSG00000231404,0,0,0,0,0,0
ENSG00000231409,0,0,0,0,0,0
ENSG00000231411,0,0,0,0,0,0
ENSG00000231414,0,0,0,0,0,0
ENSG00000231416,0,0,0,6.517225,0,0
ENSG00000231417,0,0,0,0,0,0
ENSG00000231423,0,0,0,0,0,0
ENSG00000231430,0,0,0,0,0,0
ENSG00000231431,0,0,0.050372,0.190484,0,0
ENSG00000231433,0,0,0,0,0,0
ENSG00000231434,0.04517,0,0,0,0,0
ENSG00000231436,0,0,0,0,0,0
ENSG00000231442,0,0,0,0,0,0
ENSG00000231443,0,0,0,0,0,0
ENSG00000231445,0,0,3.021529,3.650397,2.791412,0
ENSG00000231449,0,0,0,0,0,0
ENSG00000231454,0,0,0,0,0,0
ENSG00000231458,0,0,0,0,0,0
ENSG00000231461,0,0,0,0,0,0
ENSG00000231464,0,0,0,0,0,0
ENSG00000231466,1.315363,0.729398,0.730077,2.885462,0.194089,0
ENSG00000231468,0,0,0,0,0,0
ENSG00000231470,0,0,0,0,0,0
ENSG00000231471,0,0,0,0,0,0
ENSG00000231475,0,0,0,0,0,0
ENSG00000231478,0,0,0,0,0,0
ENSG00000231480,0,0,0,0,0,0
ENSG00000231484,0,0,0,0,0,0
ENSG00000231489,0,0,0,0,0,0
ENSG00000231490,0,0,0,0,0,0
ENSG00000231491,0,0,0,0,0,0
ENSG00000231494,0,0,1.176678,0,0,0
ENSG00000231500,2526.389065,1563.204784,2309.07355,2130.939174,2484.168052,1658.905941
ENSG00000231501,0,0,0,0,0,0
ENSG00000231503,0,0,0,0,0,0
ENSG00000231504,0,0,0,0,0,0
ENSG00000231508,0,0,0,0,0,0
ENSG00000231512,0,0.148225,0,0,0.242132,0.329089
ENSG00000231513,0,0,0,0,0,0
ENSG00000231514,0,0,0,0,0,0
ENSG00000231516,0,0,0,0,0,0
ENSG00000231523,0,0,0,0,0,0
ENSG00000231525,0,0,0,0,0,0
ENSG00000231526,0,0,0,0,0,0
ENSG00000231531,0,0,0,0,0,0
ENSG00000231537,0,0,0,0,0,0
ENSG00000231540,0,0,0,0,0,0
ENSG00000231541,0,0,0,0,0,0
ENSG00000231543,0.410351,0.91551,1.053281,0.556319,0.116164,0
ENSG00000231544,0,0,0,0,0,0
ENSG00000231546,0,0,0,0,0,0
ENSG00000231547,0,0,0,0,0,0
ENSG00000231548,0,0,0,0,0,0
ENSG00000231549,0,0,0,0,0,0
ENSG00000231550,0.090899,0.24079,0,0.396675,1.391246,0.501863
ENSG00000231551,10.472957,7.330834,13.763533,14.223206,1.896152,3.302512
ENSG00000231552,0,0,0,0,0,0
ENSG00000231553,0,0,0,0,0,0
ENSG00000231555,19.629709,6.386249,24.448294,43.410031,14.477436,0
ENSG00000231556,0,0,0,0,0,0
ENSG00000231558,8.014769,0,0,0,6.460234,0
ENSG00000231559,0,0,0,0,0,0
ENSG00000231561,0,0.10821,0,0,0.072073,0
ENSG00000231562,0,0,0,0,0,0
ENSG00000231564,0,0,0,0,0,0
ENSG00000231565,0,0,0,0,0,0
ENSG00000231567,0,0,0,0,0,0
ENSG00000231568,0,0,0,0,0,0
ENSG00000231569,0,0,0,0,0,0
ENSG00000231570,0,0,0,0,0,0
ENSG00000231576,0.206405,0.183658,0,0.232173,0,0
ENSG00000231579,0,0,0,0,0,0
ENSG00000231582,0,0,0,0,0,0
ENSG00000231583,0,0,0,0,0,0
ENSG00000231584,10.198594,9.287929,11.100035,27.138176,1.690241,6.165244
ENSG00000231586,0,0,0,0,0,0
ENSG00000231588,0,0,0,0.581154,0,0
ENSG00000231590,0,0,0,0,0,0
ENSG00000231593,0,0,0,0,0,0
ENSG00000231596,0,0,0,0,0,0
ENSG00000231600,0,0,0,0,0,0
ENSG00000231603,0,0,0,0,0,0
ENSG00000231608,0,0.284334,2.029242,0.968449,0,0.07795
ENSG00000231610,0,0,0,0,0,0
ENSG00000231615,0.638498,0.140847,0.486079,0.520947,0,0.062918
ENSG00000231617,28.25365,23.285082,12.564353,18.430776,32.147826,24.877665
ENSG00000231618,0,0,0,0,0,0
ENSG00000231619,0,0,0,0,0,0
ENSG00000231622,0,0,0,0,0,0
ENSG00000231625,0,0,0,0,0,0
ENSG00000231631,85.626143,174.334049,147.428701,44.288804,329.236296,244.476721
ENSG00000231635,0,0,0,0,0,0
ENSG00000231641,0.186663,0,0,0,0,0
ENSG00000231643,0,0,0,0,0,0
ENSG00000231645,0.089487,0,0,0,0,0
ENSG00000231649,0,0,0,0,0,0
ENSG00000231650,0,0,0,0,0,0
ENSG00000231655,0,0,0,0,0,0
ENSG00000231660,0,0,0,0,0,0
ENSG00000231665,0,0,0.111989,0.069993,0,0
ENSG00000231667,0,0,0,0,0,0
ENSG00000231668,0.225791,0.201174,0,0,0,0.179269
ENSG00000231675,0,0,0,0,0,0
ENSG00000231676,0,0,0,0,0,0
ENSG00000231679,12.208519,37.123729,22.278595,22.56115,22.572124,61.908185
ENSG00000231684,0,0,0,0,0,0
ENSG00000231686,0,0,0,0,0,0
ENSG00000231688,0,0,0,0,0,0
ENSG00000231694,0,0,0,0,0,0
ENSG00000231697,0.138807,0.122944,0.122496,0,0,0
ENSG00000231699,0,0,0,0,0,0
ENSG00000231700,0,0,0,0,0,0
ENSG00000231701,0,0,0,0.515208,0,0
ENSG00000231702,0,0,0,0,0,0
ENSG00000231706,0,0,0,0,0,0
ENSG00000231707,0,0,0,0,0,0
ENSG00000231710,0,0,0,0,0,0
ENSG00000231712,0,0,0,0,0,0
ENSG00000231715,0,0,0,0,0,0
ENSG00000231716,0,0,0,0,0,0
ENSG00000231722,0,0,0,0,0,0
ENSG00000231723,0,0,0,0,0,0
ENSG00000231725,0,0,0,0,0,0.285735
ENSG00000231726,0,0,0,0,0,0
ENSG00000231735,0,0,0,0,0,0
ENSG00000231737,34.63559,24.528952,28.552858,27.962276,29.784325,38.094255
ENSG00000231738,0,0,0,0,0,0
ENSG00000231739,0,0,0,0,0,0
ENSG00000231741,0,0,0,0,0,0
ENSG00000231743,0,0,0,0,0,0
ENSG00000231744,0,0,0,0,0,0
ENSG00000231746,0,0,0,0,0,0
ENSG00000231747,0.787974,2.195001,0.797358,0.993632,0,0
ENSG00000231750,0,0,0,0,0,0
ENSG00000231752,10.754512,12.091024,6.541831,11.434512,8.927319,12.217945
ENSG00000231759,0.075476,0.246326,0,0,0,0
ENSG00000231762,0.255267,0.262154,0.146754,0,0.07501,0.133994
ENSG00000231763,0,0,0,0,0,0
ENSG00000231765,0,0.607594,0,0,0,0
ENSG00000231766,0,0,0,0,0,0
ENSG00000231767,0.402333,0,0.380277,0,0,0
ENSG00000231773,0,0,0,0,0,0
ENSG00000231777,0,0,0,0,0,0
ENSG00000231780,0,0,0,0,0,0
ENSG00000231784,0.142637,0.031376,0,0.038356,0.564606,0.140277
ENSG00000231785,0,0,0,0,0,0
ENSG00000231787,0,0.871455,0,0,0,0
ENSG00000231788,0,0,0,0,0,0
ENSG00000231793,6.571237,2.583176,8.767357,7.227741,1.750849,3.11827
ENSG00000231799,0,0,0,0,0,0
ENSG00000231801,0,0,0,0,0,0
ENSG00000231802,0,0,0,0.564272,0,0
ENSG00000231804,0,0,0,0,0,0
ENSG00000231809,0,0,0,0,0,0
ENSG00000231810,0,0,0,0,0,0
ENSG00000231812,8.743728,3.917614,0,0,0,0
ENSG00000231821,0,0,0,0,0,0
ENSG00000231822,0,0,0,0,0,0
ENSG00000231823,0,0,0,0,0,0
ENSG00000231824,0,0,0,0,0,0
ENSG00000231825,17.932056,58.217833,28.112267,45.862398,3.06901,46.256809
ENSG00000231827,0,0,0,0,0,0.038088
ENSG00000231831,0,0,0.029628,0,0,0
ENSG00000231834,50.975737,0.847173,1.747911,117.959247,28.219171,1.23899
ENSG00000231837,0,0,0,0,0,0
ENSG00000231839,0,0,0,0,0,0
ENSG00000231841,0.170248,0,0,0,0,0.134779
ENSG00000231845,0,0,0,0,0,0
ENSG00000231848,0,0,0,0,0,0
ENSG00000231849,0,0,0,0,0,0
ENSG00000231852,0.050245,0,0,0,0,0
ENSG00000231855,0,0,0,0,0,0
ENSG00000231857,0,0,0,0,0,0
ENSG00000231859,1.212552,0,0,3.009958,0,0
ENSG00000231861,0.107268,0,0,0,0,0
ENSG00000231866,0,0,0,0,0,0
ENSG00000231870,0,0,0,0,0,0
ENSG00000231875,0.532968,0.353917,0,0.293943,0,0.421181
ENSG00000231878,0,0,0,0,0,0
ENSG00000231879,0,0,0,0,0,0
ENSG00000231884,0,0,0,0,0,0
ENSG00000231887,10.195565,7.543154,8.492008,5.898063,3.742464,9.209572
ENSG00000231888,0,0.799587,0,2.167857,0,0
ENSG00000231894,0,0,0,0,0,0
ENSG00000231900,0,0,0,0,0,0
ENSG00000231904,0,2.185488,0.384376,1.517405,0,5.052586
ENSG00000231905,0,0,0,0,0,0
ENSG00000231906,0,0,0,0,0,0
ENSG00000231907,1.089931,0.749975,0,1.06527,0.214088,0.38259
ENSG00000231909,0,0,0,0,0,0
ENSG00000231910,0,0,0,0,0,0
ENSG00000231911,0,0,0,0,0,0
ENSG00000231913,0,0,0,0,0,0
ENSG00000231915,0,0,0,0,0,0
ENSG00000231916,0,1.360854,0,0,0,0.402939
ENSG00000231922,0,0,0,0,0,0
ENSG00000231923,0,0,0,0,0,0
ENSG00000231924,0,0,0.104085,0,0,0
ENSG00000231925,13.834959,15.637648,11.7422,13.537213,4.84973,12.565688
ENSG00000231926,0,0,0,0,0,0
ENSG00000231928,0,0,0,0,0,0
ENSG00000231929,0,0,0,0,0,0
ENSG00000231930,0,0,0,0,0,0
ENSG00000231931,0,0,0,0,0,0
